Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,SquaredWinMargin
2025-02-18 05:21:01,143,225,481919,455018,2780,2072,2753,25281
2025-02-18 05:51:01,142,226,482920,455904,2028,1797,2865,25281
2025-02-18 06:21:02,142,227,484056,456835,2196,1830,2948,25281
2025-02-18 06:52:01,141,228,485310,457934,2436,2114,3051,25281
2025-02-18 07:22:01,142,227,486268,459005,1840,2099,3240,25281
2025-02-18 07:52:01,144,225,487400,460229,2083,2293,3400,25281
2025-02-18 08:22:01,143,226,488546,461322,2246,2183,3640,25281
2025-02-18 08:52:01,142,226,489940,462587,2519,2219,3789,25281
2025-02-18 09:22:01,142,224,491567,463888,3433,2727,3892,25281
2025-02-18 09:52:01,142,225,493059,465361,2454,2523,3936,25281
2025-02-18 10:22:01,143,225,494575,466767,3001,2786,4169,25281
2025-02-18 10:52:01,144,223,495989,468122,2638,2539,4222,25281
2025-02-18 11:22:01,143,225,497587,469617,3003,2835,4210,25281
2025-02-18 11:52:01,144,225,499214,471400,3453,3782,4213,25281
2025-02-18 12:22:01,143,226,501045,473214,3715,3617,4152,25281
2025-02-18 12:52:01,142,224,502889,474774,3571,2977,4023,25281
2025-02-18 13:22:01,144,225,504610,476387,3229,3039,3873,25281
2025-02-18 13:52:01,143,224,506091,478104,2751,3073,3661,25281
2025-02-18 14:22:01,146,222,507465,479526,2397,2559,3526,25281
2025-02-18 14:52:01,146,222,508776,480832,2536,2521,3440,25281
2025-02-18 15:22:01,145,222,509971,482009,2156,2154,198,25281
2025-02-18 15:52:01,144,222,510909,483202,1720,2232,2989,25281
2025-02-18 16:22:01,143,226,511858,484211,1857,1930,2847,25281
2025-02-18 16:52:01,142,226,512859,485227,1843,1907,2761,25281
2025-02-18 17:22:01,142,227,513864,485986,1780,1300,2702,25281
2025-02-18 17:52:01,139,229,514704,486727,1552,1372,2698,25281
2025-02-18 18:22:01,137,231,515583,487556,1640,1577,2628,25281
2025-02-18 18:52:01,135,230,516469,488463,1867,1913,2618,25281
2025-02-18 19:22:01,136,230,517400,489421,1529,1587,2556,25281
2025-02-18 19:52:01,137,231,518322,490494,1731,1961,2460,25281
2025-02-18 20:22:01,135,232,519234,491375,1696,1635,2355,25281
2025-02-18 20:52:02,133,234,520058,492103,1682,1466,2261,25281
2025-02-18 21:23:01,134,233,520853,492857,1365,1333,2111,25281
2025-02-18 21:53:01,132,235,521471,493451,1254,1217,1967,25281
2025-02-18 22:23:01,132,235,522116,494013,1263,1039,1892,25281
2025-02-18 22:53:01,132,234,522807,494663,1340,1226,1803,25281
2025-02-18 23:23:01,131,236,523359,495166,1081,989,1818,25281
2025-02-18 23:53:01,131,235,523835,495607,922,831,1743,25281
2025-02-19 00:23:01,130,237,524285,496031,775,718,1755,25281
2025-02-19 00:53:01,131,237,524758,496462,957,875,1779,25281
2025-02-19 01:23:02,131,236,525195,496877,838,783,1850,25281
2025-02-19 01:54:01,132,235,525857,497474,1273,1162,1889,25281
2025-02-19 02:24:01,131,235,526628,498304,1559,1675,1937,25281
2025-02-19 02:54:01,132,236,527118,498715,981,815,2035,25281
2025-02-19 03:24:01,131,237,527656,499157,1056,854,2122,25281
2025-02-19 03:54:01,128,238,528214,499616,1093,891,2304,25281
2025-02-19 04:24:01,128,239,528948,500285,1404,1226,2375,25281
2025-02-19 04:54:02,129,239,529801,501043,1686,1496,2485,25281
2025-02-19 05:25:01,130,238,530684,501889,1682,1620,2603,25281
2025-02-19 05:55:01,130,237,531627,502901,1805,1821,2741,25281
2025-02-19 06:25:01,131,234,532732,503991,2207,2103,2902,25281
2025-02-19 06:55:01,131,234,533950,505185,2483,2442,2935,25281
2025-02-19 07:25:01,132,235,535115,506327,2206,2100,3007,25281
2025-02-19 07:55:01,132,236,536184,507336,2208,2070,3158,25281
2025-02-19 08:25:01,133,233,537557,508345,2657,1928,3303,25281
2025-02-19 08:55:01,133,235,538887,509497,2697,2336,3363,25281
2025-02-19 09:25:01,132,237,540366,510539,2829,2030,3600,25281
2025-02-19 09:55:01,132,236,541808,511618,2750,2111,3727,25281
2025-02-19 10:25:01,132,234,543046,512785,2447,2307,3824,25281
2025-02-19 10:55:01,134,234,544486,514314,2891,3059,3946,25281
2025-02-19 11:25:01,135,232,546115,515714,3315,2874,4004,25281
2025-02-19 11:55:01,137,229,547862,517155,3448,2867,3995,25281
2025-02-19 12:25:02,138,227,549479,518555,3352,2893,3918,25281
