Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,WinMargin
2021-06-23 11:00:02,655,738,175,209,68423,64332,2654,2726,1593,15198,17157,-213
2021-06-23 11:31:01,693,782,174,210,69869,65588,2649,2436,1712,15556,17561,-213
2021-06-23 12:01:01,704,765,175,210,71610,66952,3131,2562,1712,15908,17943,-213
2021-06-23 12:31:02,722,774,175,210,73226,68435,3349,2863,1730,16269,18331,-213
2021-06-23 13:02:01,729,801,175,210,74789,69900,2985,2787,1738,16646,18744,-213
2021-06-23 13:32:01,729,801,175,210,76554,71432,3250,2932,1709,17010,19145,-213
2021-06-23 14:02:01,711,762,175,210,78462,72977,3605,2996,1664,17366,19526,-213
2021-06-23 14:32:01,681,741,175,209,80281,74676,3574,3121,1592,17706,19896,-213
2021-06-23 15:02:02,671,715,173,210,82221,76491,3621,3363,1550,18042,20254,-213
2021-06-23 15:33:01,639,713,174,209,84885,78768,3994,3509,1508,18372,20622,-213
2021-06-23 16:03:01,612,675,174,209,86716,80375,3787,3293,1454,18678,20960,-213
2021-06-23 16:33:02,590,665,174,209,88234,81697,3423,3031,1411,18973,21292,-213
2021-06-23 17:04:01,547,646,174,209,89631,82985,2916,2611,1340,19256,21626,-213
2021-06-23 17:34:01,571,656,174,209,91120,84340,2885,2643,1377,19541,21954,-213
2021-06-23 18:04:01,595,647,175,208,92595,85796,2964,2813,1380,19839,22277,-213
2021-06-23 18:34:01,598,646,176,207,94073,87078,2953,2738,1382,20138,22600,-213
2021-06-23 19:04:01,566,597,176,208,95586,88480,3140,2845,1288,20421,22899,-213
2021-06-23 19:34:02,562,583,174,208,97081,89766,3008,2688,1288,20702,23191,-213
2021-06-23 20:05:01,509,556,176,208,98484,91202,2890,2762,1205,20965,23478,-213
2021-06-23 20:35:01,472,536,175,209,99710,92440,2636,2675,1144,21201,23746,-213
2021-06-23 21:05:02,438,480,174,208,100762,93382,2278,2180,1058,21420,23986,-213
2021-06-23 21:36:01,404,468,174,208,101685,94164,1976,1724,1009,21628,24228,-213
2021-06-23 22:06:01,385,437,174,209,102542,94892,1790,1499,963,21821,24446,-213
2021-06-23 22:36:01,365,407,174,209,103365,95714,1735,1637,900,22003,24650,-213
2021-06-23 23:06:01,350,390,173,210,104060,96334,1522,1444,843,22178,24845,-213
2021-06-23 23:36:01,344,403,173,209,104854,97051,1495,1336,857,22350,25046,-213
2021-06-24 00:06:01,319,396,174,209,105633,97817,1545,1473,828,22510,25244,-213
2021-06-24 00:36:01,318,413,174,209,106304,98593,1451,1544,842,22669,25451,-213
2021-06-24 01:06:01,328,421,173,210,107015,99465,1362,1640,833,22833,25661,-213
2021-06-24 01:36:01,336,403,173,210,107715,100153,1411,1559,843,23001,25863,-213
2021-06-24 02:06:01,343,395,173,210,108423,100842,1410,1381,852,23172,26060,-213
2021-06-24 02:36:01,348,407,173,210,109100,101517,1385,1364,878,23346,26264,-213
2021-06-24 03:06:02,366,411,173,210,109757,102174,1335,1326,882,23529,26469,-213
2021-06-24 03:37:02,395,410,173,210,110519,102883,1406,1349,919,23734,26681,-213
2021-06-24 04:08:01,400,423,173,210,111368,103654,1611,1484,946,23940,26899,-213
2021-06-24 04:38:01,415,434,172,210,112137,104394,1606,1502,961,24148,27116,-213
2021-06-24 05:08:01,436,455,172,211,113068,105318,1705,1668,1007,24366,27344,-213
2021-06-24 05:38:01,461,489,172,211,114068,106332,1955,1960,1091,24596,27588,-213
2021-06-24 06:08:01,465,531,172,211,115160,107406,2124,2071,1128,24829,27854,-213
2021-06-24 06:38:01,429,493,172,211,116171,108478,2117,2194,1104,25043,28100,-213
2021-06-24 07:08:01,473,544,172,211,117275,109637,2062,2151,1175,25280,28372,-213
2021-06-24 07:38:01,513,534,171,211,118223,110699,2089,2260,1223,25536,28639,-213
2021-06-24 08:08:01,525,586,171,211,119420,111831,2137,2177,1273,25799,28932,-213
2021-06-24 08:38:02,552,605,173,210,120570,112990,2280,2236,1343,26075,29235,-213
2021-06-24 09:09:01,587,639,173,210,121941,114178,2453,2179,1404,26378,29565,-213
2021-06-24 09:39:02,651,674,173,210,123111,115243,2522,2198,1513,26704,29902,-213
2021-06-24 10:10:02,671,701,173,210,124411,116508,2456,2329,1572,27050,30264,-213
2021-06-24 10:41:01,696,714,171,210,125768,117799,2629,2523,1593,27410,30633,-213
2021-06-24 11:11:01,692,739,170,212,127156,119080,2623,2481,1669,27756,31003,-213
2021-06-24 11:41:01,737,773,170,213,128476,120166,2779,2415,1711,28124,31389,-213
2021-06-24 12:11:01,763,780,169,213,130070,121710,2856,2564,1764,28506,31779,-213
2021-06-24 12:41:01,779,828,169,213,131860,123364,3399,3207,1845,28895,32193,-213
2021-06-24 13:11:01,798,876,167,212,133818,125126,3780,3444,1917,29294,32631,-213
2021-06-24 13:41:01,771,866,168,214,135747,127133,3886,3769,1894,29680,33064,-213
2021-06-24 14:11:01,752,849,168,214,137591,128811,3760,3689,1860,30056,33489,-213
2021-06-24 14:41:01,751,810,168,213,139425,130420,3693,3312,1797,30431,33894,-213
2021-06-24 15:11:01,731,783,169,213,141276,131921,3609,3029,1717,30797,34285,-213
2021-06-24 15:41:01,657,719,169,213,143133,133340,3725,2931,1631,31125,34645,-213
2021-06-24 16:11:01,653,706,165,216,144804,134658,3583,2755,1573,31452,34998,-213
2021-06-24 16:41:01,599,680,165,217,146122,135776,2925,2421,1506,31751,35338,-213
2021-06-24 17:11:01,623,660,165,216,147295,136869,2617,2353,1491,32063,35668,-213
2021-06-24 17:42:01,639,670,168,212,148486,137821,2432,2087,1491,32393,36014,-213
2021-06-24 18:12:01,619,669,169,213,149827,138902,2531,2023,1454,32702,36348,-213
2021-06-24 18:42:02,601,669,167,215,151455,140103,2968,2284,1466,33003,36683,-213
2021-06-24 19:13:01,603,696,165,215,152991,141488,3039,2523,1526,33314,37042,-213
2021-06-24 19:43:01,591,702,165,215,154616,142914,3140,2804,1472,33610,37393,-213
2021-06-24 20:13:01,535,681,164,216,156319,144215,3348,2776,1413,33877,37734,-213
2021-06-24 20:43:01,494,657,162,218,157871,145330,3077,2292,1336,34124,38062,-213
2021-06-24 21:13:01,485,645,162,218,158989,146205,2711,2040,1281,34367,38385,-213
2021-06-24 21:43:01,478,619,159,221,160386,147155,2656,1905,1272,34606,38694,-213
2021-06-24 22:13:01,443,583,159,219,161653,148081,2692,1900,1163,34827,38986,-213
2021-06-24 22:43:01,429,532,157,221,162774,148996,2328,1848,1094,35042,39252,-213
2021-06-24 23:13:01,412,496,159,221,163731,149834,2092,1762,1044,35248,39500,-213
2021-06-24 23:43:01,390,494,158,222,164604,150513,1836,1489,1021,35443,39747,-213
2021-06-25 00:13:01,356,481,158,222,165510,151229,1808,1407,961,35621,39987,-213
2021-06-25 00:43:01,367,460,156,223,166293,151900,1639,1327,968,35804,40217,-213
2021-06-25 01:13:01,386,458,156,222,167124,152573,1580,1318,988,35997,40446,-213
2021-06-25 01:43:01,380,474,154,224,167979,153209,1704,1328,1007,36187,40683,-213
2021-06-25 02:13:01,386,457,152,225,168837,153893,1649,1288,978,36380,40912,-213
2021-06-25 02:43:01,402,451,152,225,169732,154675,1761,1458,991,36581,41137,-213
2021-06-25 03:13:01,409,458,152,225,170559,155366,1772,1511,1023,36786,41366,-213
2021-06-25 03:43:01,423,465,150,226,171282,156108,1457,1370,1046,36997,41599,-213
2021-06-25 04:13:01,442,458,150,228,172130,156833,1567,1463,1065,37218,41828,-213
2021-06-25 04:43:01,437,473,150,229,172949,157516,1635,1400,1091,37437,42064,-213
2021-06-25 05:13:01,468,481,148,230,173918,158289,1806,1426,1131,37671,42305,-213
2021-06-25 05:43:01,482,538,148,230,174862,159069,1864,1538,1218,37912,42574,-213
2021-06-25 06:13:01,495,559,149,230,175685,159945,1669,1611,1234,38159,42853,-213
2021-06-25 06:43:01,499,615,148,230,176717,160915,1866,1862,1300,38409,43161,-213
2021-06-25 07:13:01,507,680,147,231,177687,161986,2060,2114,1362,38662,43501,-213
2021-06-25 07:43:01,527,718,146,232,178847,163011,2189,2134,1453,38926,43860,-213
2021-06-25 08:13:01,566,735,145,231,179975,164047,2322,2094,1529,39209,44227,-213
2021-06-25 08:43:01,576,721,145,232,181268,165261,2421,2229,1568,39497,44588,-213
2021-06-25 09:13:01,626,693,146,232,182682,166514,2740,2556,1572,39810,44934,-213
2021-06-25 09:43:01,679,708,146,232,184113,167685,2866,2437,1636,40149,45288,-213
2021-06-25 10:13:01,675,758,146,231,185645,169231,2971,2752,1679,40487,45667,-213
2021-06-25 10:43:01,702,787,146,231,187356,170652,3351,3062,1738,40838,46061,-213
2021-06-25 11:13:01,725,844,147,231,189375,172079,3735,2893,1819,41200,46483,-213
2021-06-25 11:43:01,736,864,145,232,190907,173401,3587,2746,1868,41568,46915,-213
2021-06-25 12:13:01,787,922,143,232,192649,174986,3401,2972,1970,41962,47376,-213
2021-06-25 12:43:01,838,945,142,233,194603,176781,3709,3390,2077,42381,47848,-213
2021-06-25 13:13:01,802,914,141,235,196604,178597,4024,3660,2048,42782,48305,-213
2021-06-25 13:43:01,831,941,141,233,198439,180321,3865,3578,2033,43197,48776,-213
2021-06-25 14:13:01,844,929,140,235,200549,181978,3840,3313,2052,43619,49240,-213
2021-06-25 14:43:01,842,911,140,237,202749,183953,4259,3615,1977,44040,49696,-213
2021-06-25 15:13:01,766,847,140,236,204927,185750,4404,3793,1861,44423,50119,-213
2021-06-25 15:43:01,742,804,141,235,206765,187226,4037,3274,1794,44794,50521,-213
2021-06-25 16:13:01,696,745,142,235,208356,188690,3375,2939,1676,45142,50894,-213
2021-06-25 16:43:01,665,797,141,235,209777,189989,2928,2682,1671,45475,51292,-213
2021-06-25 17:13:01,615,775,141,236,211306,191188,2981,2448,1606,45782,51680,-213
2021-06-25 17:43:01,614,766,139,236,212713,192319,2898,2297,1611,46089,52063,-213
2021-06-25 18:13:01,600,733,139,237,214119,193608,2825,2435,1551,46389,52429,-213
2021-06-25 18:43:01,603,703,139,236,215354,194840,2629,2510,1517,46691,52781,-213
2021-06-25 19:13:01,613,693,139,238,216601,196060,2410,2352,1491,46997,53127,-213
2021-06-25 19:43:01,595,715,139,238,217974,197324,2583,2467,1506,47295,53485,-213
2021-06-25 20:13:01,580,700,139,238,219430,198466,2860,2411,1464,47585,53835,-213
2021-06-25 20:43:01,552,665,140,235,220711,199708,2655,2352,1407,47861,54167,-213
2021-06-25 21:13:01,530,662,140,235,222076,200956,2632,2427,1379,48126,54498,-213
2021-06-25 21:43:02,498,615,138,235,223321,201982,2598,2207,1295,48375,54806,-213
2021-06-25 22:14:01,457,617,137,237,224558,202878,2320,1797,1232,48611,55125,-213
2021-06-25 22:44:01,446,577,136,239,225518,203754,2107,1709,1190,48834,55413,-213
2021-06-25 23:14:01,435,549,135,240,226483,204462,1945,1604,1143,49051,55688,-213
2021-06-25 23:44:02,418,535,134,243,227627,205208,2114,1439,1110,49261,55955,-213
2021-06-26 00:15:01,430,528,134,245,228812,206028,2271,1470,1106,49483,56228,-213
2021-06-26 00:45:02,410,502,134,244,229902,206868,2278,1667,1058,49688,56479,-213
2021-06-26 01:15:02,426,494,133,244,230943,207721,2165,1726,1056,49901,56726,-213
2021-06-26 01:46:01,440,513,134,243,231936,208570,2026,1723,1097,50128,56991,-213
2021-06-26 02:16:01,444,530,134,243,232944,209418,1990,1696,1109,50350,57256,-213
2021-06-26 02:46:01,446,528,134,244,233950,210148,1948,1518,1104,50573,57520,-213
2021-06-26 03:16:01,463,521,134,245,234935,210942,1980,1517,1121,50804,57781,-213
2021-06-26 03:46:01,477,543,132,245,235916,211707,1939,1534,1164,51043,58052,-213
2021-06-26 04:16:01,466,548,132,244,236979,212552,2001,1588,1188,51276,58326,-213
2021-06-26 04:46:01,504,569,132,243,238017,213496,2086,1797,1230,51528,58611,-213
2021-06-26 05:17:01,519,604,134,244,239219,214503,2287,1984,1272,51796,58923,-213
2021-06-26 05:47:01,567,609,133,245,240432,215599,2399,2079,1355,52080,59227,-213
2021-06-26 06:17:01,584,660,131,247,241668,216744,2462,2235,1421,52372,59557,-213
2021-06-26 06:47:01,599,700,131,248,243076,218075,2649,2480,1491,52671,59907,-213
2021-06-26 07:17:01,627,766,131,247,244509,219252,2653,2353,1593,52985,60290,-213
2021-06-26 07:47:01,629,757,133,247,245897,220521,2796,2420,1611,53299,60669,-213
2021-06-26 08:17:01,553,735,132,247,247205,221626,2662,2375,1580,53576,61036,-213
2021-06-26 08:47:01,608,779,132,247,248501,222789,2587,2255,1667,53880,61426,-213
2021-06-26 09:17:01,692,805,132,248,249936,223901,2605,2156,1763,54226,61828,-213
2021-06-26 09:47:01,720,849,130,251,251585,225071,3014,2214,1805,54586,62253,-213
2021-06-26 10:17:01,737,829,127,253,253263,226514,3150,2558,1827,54954,62667,-213
2021-06-26 10:47:01,748,900,127,253,254881,227852,3159,2680,1895,55328,63117,-213
2021-06-26 11:17:01,766,965,127,252,256731,229477,3467,2990,1976,55711,63600,-213
2021-06-26 11:47:01,804,1024,127,251,258759,231173,3813,3275,2083,56113,64112,-213
2021-06-26 12:17:01,809,1047,125,252,260976,232908,4047,3243,2148,56518,64635,-213
2021-06-26 12:47:01,782,1043,124,253,263102,234647,4149,3373,2103,56909,65157,-213
2021-06-26 13:17:01,791,980,124,251,265019,236368,3840,3323,2105,57304,65647,-213
2021-06-26 13:47:01,831,986,126,251,266789,237927,3609,3220,2021,57720,66140,-213
2021-06-26 14:17:01,812,952,128,249,268577,239812,3531,3433,2060,58126,66616,-213
2021-06-26 14:47:01,785,949,127,251,270367,241762,3507,3847,1982,58518,67090,-213
2021-06-26 15:17:01,713,901,127,252,272201,243343,3569,3508,1924,58875,67541,-213
2021-06-26 15:47:01,709,879,126,252,274206,244849,3926,3151,1857,59229,67980,-213
2021-06-26 16:17:01,690,872,125,253,276017,246412,3607,2936,1834,59574,68416,-213
2021-06-26 16:47:01,659,820,125,254,277823,247954,3607,3111,1733,59904,68826,-213
2021-06-26 17:17:01,650,842,124,254,279743,249491,3485,2845,1721,60229,69247,-213
2021-06-26 17:47:01,618,815,122,255,281735,250992,4011,3098,1667,60538,69655,-213
2021-06-26 18:17:01,581,781,123,255,283475,252403,3757,2938,1588,60828,70045,-213
2021-06-26 18:47:01,570,773,123,255,285016,253732,3323,2784,1595,61113,70432,-213
2021-06-26 19:17:01,575,800,122,255,286612,255075,3183,2690,1595,61401,70832,-213
2021-06-26 19:47:01,512,782,120,256,288085,256279,2993,2450,1542,61657,71223,-213
2021-06-26 20:17:01,493,775,119,258,289208,257369,2570,2224,1499,61903,71610,-213
2021-06-26 20:47:01,495,750,118,258,290253,258548,2143,2243,1461,62151,71985,-213
2021-06-26 21:17:01,482,705,115,261,291310,259650,2048,2283,1387,62392,72338,-213
2021-06-26 21:47:01,496,676,113,262,292276,260515,2098,2057,1371,62640,72676,-213
2021-06-26 22:17:01,461,667,112,261,293359,261481,2061,1811,1296,62870,73009,-213
2021-06-26 22:47:01,445,609,113,261,294502,262482,2202,1959,1228,63093,73314,-213
2021-06-26 23:17:01,443,550,110,263,295571,263501,2181,2043,1154,63314,73589,-213
2021-06-26 23:47:01,448,506,109,262,296457,264317,1813,1707,1115,63538,73842,-213
2021-06-27 00:17:01,400,485,109,262,297204,265052,1593,1461,1042,63738,74084,-213
2021-06-27 00:47:01,406,503,109,263,297884,265721,1452,1443,1065,63941,74336,-213
2021-06-27 01:17:02,413,493,110,261,298543,266412,1364,1337,1079,64148,74582,-213
2021-06-27 01:48:01,406,523,108,261,299553,267303,1528,1425,1107,64357,74852,-213
2021-06-27 02:18:01,410,507,107,262,300368,268079,1652,1522,1090,64562,75106,-213
2021-06-27 02:48:01,439,530,107,262,301179,268835,1602,1531,1130,64782,75371,-213
2021-06-27 03:19:01,439,541,106,260,302137,269733,1702,1617,1143,65009,75650,-213
2021-06-27 03:49:01,465,569,107,261,302985,270520,1785,1638,1220,65241,75935,-213
2021-06-27 04:19:01,475,606,107,262,304007,271431,1905,1758,1275,65479,76238,-213
2021-06-27 04:49:01,519,636,107,262,304817,272166,1862,1690,1317,65738,76556,-213
2021-06-27 05:19:01,559,672,107,262,305753,272987,1811,1614,1417,66018,76892,-213
2021-06-27 05:49:01,578,679,105,263,306986,273975,2170,1814,1441,66307,77231,-213
2021-06-27 06:19:01,600,686,104,264,308415,274985,2748,2015,1484,66607,77574,-213
2021-06-27 06:49:01,590,655,102,264,309394,275932,2469,2037,1516,66902,77902,-213
2021-06-27 07:19:01,631,689,100,264,310548,277225,2354,2492,1602,67217,78246,-213
2021-06-27 07:49:01,649,749,100,263,311579,278315,2272,2511,1696,67542,78621,-213
2021-06-27 08:19:01,645,836,101,266,312872,279514,2351,2353,1769,67864,79039,-213
2021-06-27 08:49:02,696,854,99,269,314287,280716,2655,2313,1878,68212,79466,-213
2021-06-27 09:20:01,696,839,97,269,316081,282520,2837,2694,1841,68572,79899,-213
2021-06-27 09:50:02,726,891,94,271,317470,283997,2932,3130,1937,68935,80345,-213
2021-06-27 10:21:01,736,924,91,272,319130,285434,3060,2932,2025,69315,80822,-213
2021-06-27 10:51:01,574,668,91,271,320255,286469,2862,2540,1848,69602,81156,-213
2021-06-27 11:21:01,699,866,93,271,321699,287919,2668,2667,1952,69952,81589,-213
2021-06-27 11:51:01,704,915,93,270,323161,289274,2977,2887,2054,70304,82047,-213
2021-06-27 12:21:02,780,955,92,271,324588,290813,2933,2897,2137,70694,82524,-213
2021-06-27 12:52:01,800,975,93,269,326170,292498,2977,3159,2149,71107,83028,-213
2021-06-27 13:22:01,785,933,91,270,327958,294304,3298,3405,2098,71499,83494,-213
2021-06-27 13:52:01,795,892,89,271,329455,295685,3167,3079,2045,71897,83940,-213
2021-06-27 14:22:01,771,867,91,269,330853,296978,2821,2594,1953,72282,84374,-213
2021-06-27 14:52:01,730,836,91,271,332469,298465,3014,2778,1883,72647,84792,-213
2021-06-27 15:22:02,703,835,91,271,333893,299813,3098,2899,1762,72999,85210,-213
2021-06-27 15:53:01,646,773,92,269,335387,301281,3001,2907,1682,73333,85609,-213
2021-06-27 16:23:02,614,762,95,269,336765,302639,2774,2802,1595,73640,85990,-213
2021-06-27 16:54:01,625,736,93,270,338544,304026,2884,2490,1581,73963,86370,-213
2021-06-27 17:24:01,601,730,93,270,339964,305208,3038,2409,1523,74263,86735,-213
2021-06-27 17:54:01,603,734,92,272,341229,306299,2582,2212,1531,74565,87102,-213
2021-06-27 18:24:01,590,722,92,271,342560,307567,2497,2296,1505,74860,87463,-213
2021-06-27 18:54:01,589,722,91,270,343984,308611,2723,2266,1507,75154,87824,-213
2021-06-27 19:24:01,590,715,90,270,345613,309962,3041,2401,1485,75449,88182,-213
2021-06-27 19:54:01,559,703,89,271,347035,311169,3070,2573,1448,75729,88533,-213
2021-06-27 20:24:01,509,660,89,272,348460,312457,2855,2501,1372,75983,88863,-213
2021-06-27 20:54:01,522,617,89,272,349741,313720,2745,2570,1309,76244,89172,-213
2021-06-27 21:24:01,483,599,88,272,350881,314817,2436,2392,1231,76486,89471,-213
2021-06-27 21:54:01,456,535,88,272,351901,315759,2154,2011,1158,76714,89739,-213
2021-06-27 22:24:01,458,526,89,271,352793,316594,1784,1703,1124,76943,90002,-213
2021-06-27 22:54:01,428,506,89,271,353742,317410,1842,1652,1074,77157,90255,-213
2021-06-27 23:24:01,412,466,88,271,354585,318158,1749,1542,1022,77363,90488,-213
2021-06-27 23:54:01,380,460,88,272,355490,318895,1749,1484,978,77553,90718,-213
2021-06-28 00:24:01,350,439,87,273,356225,319569,1646,1434,927,77728,90937,-213
2021-06-28 00:54:02,359,434,85,274,356903,320219,1436,1320,937,77907,91154,-213
2021-06-28 01:24:02,363,430,85,274,357431,320734,1140,1098,942,78089,91369,-213
2021-06-28 01:55:01,344,432,86,275,358137,321327,1151,1007,933,78266,91592,-213
2021-06-28 02:25:01,358,466,87,275,358943,321901,1451,1117,969,78445,91825,-213
2021-06-28 02:55:01,384,458,85,276,359780,322519,1644,1193,976,78637,92054,-213
2021-06-28 03:25:01,376,465,84,276,360627,323174,1685,1272,989,78825,92287,-213
2021-06-28 03:55:01,380,478,85,276,361369,323803,1590,1284,1021,79015,92526,-213
2021-06-28 04:25:01,412,513,85,276,362215,324575,1588,1402,1083,79221,92782,-213
2021-06-28 04:55:01,424,526,84,276,363051,325206,1684,1404,1116,79433,93045,-213
2021-06-28 05:25:02,439,560,81,276,363949,325862,1792,1339,1180,79653,93325,-213
2021-06-28 05:55:02,450,593,80,278,364986,326659,1998,1535,1209,79878,93622,-213
2021-06-28 06:26:01,464,632,80,280,366246,327526,2313,1680,1272,80118,93948,-213
2021-06-28 06:56:01,464,651,81,280,367525,328573,2468,1931,1326,80350,94274,-213
2021-06-28 07:26:01,467,690,78,281,368758,329634,2496,2099,1340,80583,94619,-213
2021-06-28 07:56:01,514,689,77,281,369942,330667,2326,2067,1393,80840,94963,-213
2021-06-28 08:26:01,544,715,75,284,371437,331934,2615,2295,1466,81112,95321,-213
2021-06-28 08:56:01,577,764,73,286,372955,333388,3123,2809,1560,81401,95703,-213
